,timestamp,value
0,2015-02-01T08:04:25+00:00,1.0
1,2015-02-01T08:09:58+00:00,1.0
2,2015-02-01T08:15:15+00:00,1.0
3,2015-02-01T08:20:38+00:00,1.0
4,2015-02-01T08:26:01+00:00,1.0
5,2015-02-01T08:31:28+00:00,1.0
6,2015-02-01T08:36:55+00:00,1.0
7,2015-02-01T08:42:16+00:00,1.0
8,2015-02-01T08:47:39+00:00,1.0
9,2015-02-01T08:53:12+00:00,1.0
10,2015-02-01T08:58:39+00:00,1.0
11,2015-02-01T09:03:54+00:00,1.0
12,2015-02-01T09:09:12+00:00,1.0
13,2015-02-01T09:14:39+00:00,1.0
14,2015-02-01T09:19:59+00:00,1.0
15,2015-02-01T09:25:18+00:00,1.0
16,2015-02-01T09:30:25+00:00,1.0
17,2015-02-01T09:35:42+00:00,1.0
18,2015-02-01T09:40:50+00:00,1.0
19,2015-02-01T09:46:13+00:00,1.0
20,2015-02-01T09:51:31+00:00,1.0
21,2015-02-01T09:56:54+00:00,1.0
22,2015-02-01T10:02:07+00:00,1.0
23,2015-02-01T10:07:28+00:00,1.0
24,2015-02-01T10:12:42+00:00,1.0
25,2015-02-01T10:18:16+00:00,1.0
26,2015-02-01T10:23:36+00:00,1.0
27,2015-02-01T10:29:00+00:00,1.0
28,2015-02-01T10:34:24+00:00,1.0
29,2015-02-01T10:39:40+00:00,1.0
30,2015-02-01T10:45:01+00:00,1.0
31,2015-02-01T10:50:06+00:00,1.0
32,2015-02-01T10:55:18+00:00,1.0
33,2015-02-01T11:00:30+00:00,1.0
34,2015-02-01T11:05:54+00:00,1.0
35,2015-02-01T11:11:05+00:00,1.0
36,2015-02-01T11:16:20+00:00,1.0
37,2015-02-01T11:21:33+00:00,1.0
38,2015-02-01T11:26:53+00:00,1.0
39,2015-02-01T11:32:16+00:00,1.0
40,2015-02-01T11:37:32+00:00,1.0
41,2015-02-01T11:42:49+00:00,1.0
42,2015-02-01T11:48:13+00:00,1.0
43,2015-02-01T11:53:30+00:00,1.0
44,2015-02-01T11:58:48+00:00,1.0
45,2015-02-01T12:04:00+00:00,1.0
46,2015-02-01T12:09:24+00:00,1.0
47,2015-02-01T12:14:47+00:00,1.0
48,2015-02-01T12:20:11+00:00,1.0
49,2015-02-01T12:25:32+00:00,1.0
50,2015-02-01T12:31:01+00:00,1.0
51,2015-02-01T12:36:28+00:00,1.0
52,2015-02-01T12:41:54+00:00,1.0
53,2015-02-01T12:47:22+00:00,1.0
54,2015-02-01T12:52:42+00:00,1.0
55,2015-02-01T12:58:10+00:00,1.0
56,2015-02-01T13:03:33+00:00,1.0
57,2015-02-01T13:08:57+00:00,1.0
58,2015-02-01T13:14:24+00:00,1.0
59,2015-02-01T13:19:51+00:00,1.0
60,2015-02-01T13:25:21+00:00,1.0
61,2015-02-01T13:30:49+00:00,1.0
62,2015-02-01T13:36:26+00:00,1.0
63,2015-02-01T13:41:45+00:00,1.0
64,2015-02-01T13:47:09+00:00,1.0
65,2015-02-01T13:52:37+00:00,1.0
66,2015-02-01T13:58:02+00:00,1.0
67,2015-02-01T14:03:35+00:00,1.0
68,2015-02-01T14:09:07+00:00,1.0
69,2015-02-01T14:14:37+00:00,1.0
70,2015-02-01T14:20:08+00:00,1.0
71,2015-02-01T14:25:36+00:00,1.0
72,2015-02-01T14:31:05+00:00,1.0
73,2015-02-01T14:36:31+00:00,1.0
74,2015-02-01T14:41:50+00:00,1.0
75,2015-02-01T14:46:59+00:00,1.0
76,2015-02-01T14:52:18+00:00,1.0
77,2015-02-01T14:57:44+00:00,1.0
78,2015-02-01T15:03:07+00:00,1.0
79,2015-02-01T15:08:25+00:00,1.0
80,2015-02-01T15:13:37+00:00,1.0
81,2015-02-01T15:18:52+00:00,1.0
82,2015-02-01T15:24:19+00:00,1.0
83,2015-02-01T15:29:40+00:00,1.0
84,2015-02-01T15:34:59+00:00,1.0
85,2015-02-01T15:40:14+00:00,1.0
86,2015-02-01T15:45:34+00:00,1.0
87,2015-02-01T15:50:48+00:00,1.0
88,2015-02-01T15:56:05+00:00,1.0
89,2015-02-01T16:01:29+00:00,1.0
90,2015-02-01T16:06:54+00:00,1.0
91,2015-02-01T16:12:10+00:00,1.0
92,2015-02-01T16:17:32+00:00,1.0
93,2015-02-01T16:22:53+00:00,1.0
94,2015-02-01T16:28:07+00:00,1.0
95,2015-02-01T16:33:29+00:00,1.0
96,2015-02-01T16:38:44+00:00,1.0
97,2015-02-01T16:44:06+00:00,1.0
98,2015-02-01T16:49:31+00:00,1.0
99,2015-02-01T16:54:53+00:00,1.0
100,2015-02-01T17:00:15+00:00,1.0
101,2015-02-01T17:05:38+00:00,1.0
102,2015-02-01T17:10:52+00:00,1.0
103,2015-02-01T17:16:05+00:00,1.0
104,2015-02-01T17:21:17+00:00,1.0
105,2015-02-01T17:26:35+00:00,1.0
106,2015-02-01T17:31:55+00:00,1.0
